url,year,title,reviews,tomatometer,av_rating,audience,box_office,director,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6
/m/best_in_show,2000,Best in Show,110,95.0,7.5,89,16574225,Christopher Guest,Christopher Guest,Parker Posey,Michael Hitchcock,Eugene Levy,Catherine O'Hara,John Michael Higgins
/m/heartbeeps,1981,Heartbeeps,5,0.0,1.6,20,NA,Allan Arkush,Bernadette Peters,Andy Kaufmann,Andy Kaufman,Randy Quaid,Kenneth McMillan,Melanie Mayron
/m/long_riders,1980,The Long Riders,22,82.0,6.5,73,NA,Walter Hill,David Carradine,Keith Carradine,James Keach,Robert Carradine,Stacy Keach,Jane Kean
/m/waiting_for_guffman,1996,Waiting for Guffman,54,91.0,7.8,91,NA,Christopher Guest,Christopher Guest,Catherine O'Hara,Parker Posey,Eugene Levy,Bob Balaban,Fred Willard
/m/1008356-girlfriends,1978,Girlfriends,6,100.0,6.5,84,NA,Claudia Weill,Melanie Mayron,Anita Skinner,Eli Wallach,Christopher Guest,Bob Balaban,Gina Rogak
/m/1159169-for_your_consideration,2006,For Your Consideration,160,51.0,5.8,43,5490967,Christopher Guest,Bob Balaban,Jennifer Coolidge,Christopher Guest,John Michael Higgins,Eugene Levy,Jane Lynch
/m/almost_heroes,1998,Almost Heroes,40,8.0,2.4,64,NA,Christopher Guest,Chris Farley,Matthew Perry,Eugene Levy,Kevin Dunn,Lisa Barbuscia,Bokeem Woodbine
/m/1198463-search_for_john_gissing,2001,The Search for John Gissing,9,89.0,7.4,81,NA,Mike Binder,Mike Binder,Janeane Garofalo,Alan Rickman,Sonya Walger,Juliet Stevenson,Alan Corduner
/m/cbgb,2013,CBGB,38,8.0,3.3,42,NA,Randall Miller,Alan Rickman,Rupert Grint,Ashley Greene,Joel David Moore,Malin Akerman,Stana Katic
/m/close_my_eyes,1991,Close My Eyes  (1991),5,60.0,6.0,54,NA,Stephen Poliakoff,Alan Rickman,Saskia Reeves,Clive Owen,Karl Johnson,Lesley Sharp,Kate Gartside
/m/truly_madly_deeply,1991,Truly Madly Deeply,32,72.0,6.6,88,NA,Anthony Minghella,Juliet Stevenson,Alan Rickman,Bill Paterson,Michael Maloney,Christopher Rozycki,Keith Bartlett
/m/closet_land,1991,Closet Land,9,44.0,4.6,86,NA,Radha Bharadwaj,Madeleine Stowe,Alan Rickman,NA,NA,NA,NA
/m/quigley_down_under,1990,Quigley Down Under,16,56.0,5.2,73,NA,Simon Wincer,Tom Selleck,Laura San Giacomo,Alan Rickman,Chris Haywood,Ron Haddrick,Tony Bonner
/m/1101191-blow_dry,2001,Blow Dry,64,19.0,4.0,55,NA,Paddy Breathnach,Alan Rickman,Natasha Richardson,Rachel Griffiths,Rachael Leigh Cook,Josh Hartnett,Bill Nighy
/m/a_promise_2013,2014,A Promise,23,13.0,4.0,22,NA,Patrice Leconte,Rebecca Hall,Alan Rickman,Richard Madden,Toby Murray,Maggie Steed,Shannon Tarbet
/m/breaking_away,1979,Breaking Away,35,94.0,8.2,88,NA,Peter Yates,Dennis Christopher,Barbara Barrie,Paul Dooley,Dennis Quaid,Daniel Stern,Jackie Earle Haley
/m/bad_news_bears_go_to_japan,1978,The Bad News Bears Go To Japan,15,0.0,2.9,28,NA,John Berry,Tony Curtis,Jackie Earle Haley,Matthew Douglas Anton,Erin Blunt,Tomisaburo  Wakayama,Hatsune Ishihara
/m/watchmen,2009,Watchmen,296,65.0,6.3,71,107453620,Zack Snyder,Billy Crudup,Jeffrey Dean Morgan,Malin Akerman,Matthew Goode,Patrick Wilson,Carla Gugino
/m/bad_news_bears_in_breaking_training,1977,The Bad News Bears in Breaking Training,8,50.0,6.0,40,NA,Michael Pressman,William Devane,Jackie Earle Haley,Clifton James,Jimmy Baio,Chris Barnes,Erin Blunt
/m/the_birth_of_a_nation_2016,2016,The Birth of a Nation,223,72.0,6.7,72,15849340,Nate Parker,Nate Parker,Armie Hammer,Penelope Ann Miller,Jackie Earle Haley,Mark Boone Jr.,Colman Domingo
/m/damnation_alley,1977,Damnation Alley,8,50.0,4.2,35,NA,Jack Smight,Jan-Michael Vincent,George Peppard,Dominique Sanda,Paul Winfield,Jackie Earle Haley,Kip Niven
/m/indiscretion_of_an_american_wife,1953,Terminal Station Indiscretion (Stazione Termini),12,42.0,6.2,41,NA,Vittorio De Sica,Jennifer Jones,Montgomery Clift,Gino Cervi,Richard Beymer,Nando Bruno,Maria Pia Casilio
/m/jacks_back,1988,Jack's Back,5,60.0,6.3,41,NA,Rowdy Herrington,James Spader,Cynthia Gibb,Roi Loomis,Rex Ryon,Robert Picardo,Rod Loomis
/m/1052200-dream_lover,1994,Dream Lover,14,57.0,5.5,40,NA,Nicholas Kazan,James Spader,Mädchen Amick,Bess Armstrong,Frederic Lehne,Larry Miller,Kathleen York
/m/music_of_chance,1993,The Music of Chance,12,100.0,7.1,87,NA,Philip Haas,James Spader,Mandy Patinkin,Charles Durning,Joel Grey,M. Emmet Walsh,Samantha Mathis
/m/rachel_papers,1989,The Rachel Papers,10,40.0,4.6,52,NA,"Damian Harris, Damien Harris",Dexter Fletcher,Ione Skye,Jonathan Pryce,James Spader,Bill Paterson,Shirley Ann Field
/m/pretty_in_pink,1986,Pretty in Pink,45,80.0,6.3,81,NA,"Howie Deutch, John Hughes, Howard Deutch",Molly Ringwald,Andrew McCarthy,Jon Cryer,James Spader,Harry Dean Stanton,Annie Potts
/m/bad_influence,1990,Bad Influence,17,71.0,6.2,51,NA,Curtis Hanson,Rob Lowe,James Spader,Lisa Zane,Christian Clemenson,Kathleen Wilhoite,Tony Maggio
/m/1013259-mannequin,1987,Mannequin,18,22.0,3.2,55,NA,Michael Gottlieb,Andrew McCarthy,Kim Cattrall,Estelle Getty,Meshach Taylor,Carole Raphaelle Davis,G.W. Bailey
/m/sex_lies_and_videotape,1989,"Sex, Lies and Videotape",44,98.0,7.9,79,NA,Steven Soderbergh,James Spader,Andie MacDowell,Peter Gallagher,Laura San Giacomo,Ron Vawter,Steven Brill
/m/1098613-slow_burn,2000,Slow Burn,18,11.0,4.1,10,NA,Christian Ford,Minnie Driver,Josh Brolin,James Spader,Stuart Wilson,Jennifer Ann Evans,Nicole Sarah Fellows
/m/paper_planes,2015,Paper Planes,22,82.0,6.3,63,5762910,Robert Connolly,Sam Worthington,David Wenham,Deborah Mailman,Prea Cunningham,Ena Imai,Ed Oxenbould
/m/chopper,2001,Chopper,67,72.0,6.6,89,NA,Andrew Dominik,Eric Bana,Simon Lyndon,David Field,Dan Wylie,Bill Young,Vince Colosimo
/m/the_castle,1999,The Castle,34,88.0,7.0,92,NA,Rob Sitch,Michael Caton,Anne Tenney,Stephen Curry,Anthony Simcoe,Sophie Lee,Wayne Hope
/m/love_the_beast,2009,Love the Beast,23,61.0,5.4,73,NA,Eric Bana,Eric Bana,Jay Leno,Phil McGraw,Jeremy Clarkson,Barry Oliver,Dr. Phil McGraw
/m/the_finest_hours,2016,The Finest Hours,173,64.0,6.1,66,20278493,Craig Gillespie,Chris Pine,Casey Affleck,Ben Foster,Eric Bana,Josh Stewart,Holliday Grainger
/m/deliver_us_from_evil_2014,2014,Deliver Us From Evil,121,28.0,4.7,42,18871466,Scott Derrickson,Eric Bana,Edgar Ramirez,Olivia Munn,Sean Harris,Joel McHale,Chris Coy
/m/romulus_my_father,2008,Romulus My Father,11,55.0,6.1,65,NA,Richard Roxburgh,Eric Bana,Franka Potente,Kodi Smit-McPhee,Marton Csokas,Russell Dykstra,Jacek Koman
/m/larnacoeur,2010,Heartbreaker (L'Arnacoeur),77,69.0,6.7,66,504030,"Pascal Chaumeil, Nicolas Duval-Adassovsky",Romain Duris,Vanessa Paradis,Helena Noguiera,Julie Ferrier,Héléna Noguerra,Andrew Lincoln
/m/when_the_cats_away_1996,1996,When the Cat's Away,17,88.0,7.3,76,NA,Cédric Klapisch,Garance Clavel,Garence Clavel,Zinedine Soualem,Olivier Py,Renée Le Calm,Arapimou
/m/dans_paris,2007,In Paris (Dans Paris),52,62.0,6.3,66,NA,Christophe Honoré,Romain Duris,Louis Garrel,Guy Marchand,Joana Preiss,Marie-France Pisier,Louis Garel
/m/populaire,2013,Populaire,59,75.0,6.7,72,119375,Régis Roinsard,Romain Duris,Déborah François,Bérénice Bejo,Shaun Benson,Mélanie Bernier,Nicolas Bedos
/m/10008005-moliere,2007,Moliere (Moliere ou Le comedien malgre lui),88,70.0,6.5,79,457677,"Laurent Tirard, Laurent Sivot",Romain Duris,Édouard Baer,Fabrice Luchini,Laura Morante,Ludivine Sagnier,Fanny Valette
/m/gadjo_dilo,1998,Gadjo Dilo,21,81.0,7.0,90,NA,Tony Gatlif,Romain Duris,Rona Hartner,Izidor Serban,Ovidiu Balan,Dan Astileanu,Dan Astileani
/m/the_new_girlfriend,2015,The New Girlfriend,73,79.0,6.8,61,281394,François Ozon,Anaïs Demoustier,Raphaël Personnaz,Isild Le Besco,Aurore Clement,Claudine Chatel,Jean-Claude Bolle-Reddat
/m/exils,2004,Exiles,9,78.0,6.4,82,NA,Tony Gatlif,Lubna Azabal,Romain Duris,Lubna Azabel,Leila Makhlouf,Habib Cheik,Zouhir Gacem
/m/the_dam_busters,1954,The Dam Busters,6,100.0,8.6,84,NA,Michael Anderson,Michael Redgrave,Richard Todd,Derek Farr,Ursula Jeans,Basil Sydney,Patrick Barr
/m/custer_of_the_west,1967,Custer of the West,8,25.0,4.1,30,NA,"Robert Siodmak, Irving Lerner",Robert Shaw,Mary Ure,Jeffrey Hunter,Ty Hardin,Charles Stalnaker,Robert Hall
/m/last_cab_to_darwin,2016,Last Cab To Darwin,32,91.0,7.1,81,32848,Jeremy Sims,Michael Caton,Emma Hamilton,Jacki Weaver,Mark Coles Smith,Ningali Lawford,David Field
/m/maya_the_bee_movie,2015,Maya The Bee Movie,16,44.0,5.6,44,NA,"Alexs Stadermann, Simon Pickard",Kodi Smit-McPhee,Richard Roxburgh,Noah Taylor,Jacki Weaver,Miriam Margolyes,NA
/m/small_crimes,2017,Small Crimes,12,58.0,5.5,33,NA,E.L. Katz,Nikolaj Coster-Waldau,Jacki Weaver,Robert Forster,Gary Cole,Molly Parker,Macon Blair
/m/haunt_2013,2014,Haunt,16,38.0,3.9,30,NA,Mac Carter,Harrison Gilbertson,Liana Liberato,Jacki Weaver,Ione Skye,Brian Wimmer,Nicole Danielle
/m/goldstone_2016,2016,Goldstone,24,83.0,7.3,68,NA,Ivan Sen,David Wenham,Kate Beahan,Jacki Weaver,Alex Russell,David Gulpilil,Michael Dorman
/m/picnic_at_hanging_rock,1975,Picnic at Hanging Rock,35,94.0,8.5,83,NA,Peter Weir,Rachel Roberts,Vivean Gray,Helen Morse,Kirsty Child,Tony Llewellyn-Jones,Dominic Guard
/m/the_keeping_room,2015,The Keeping Room,79,73.0,6.5,49,27166,Daniel Barber,Brit Marling,Hailee Steinfeld,Muna Otaru,Ned Dennehy,Sam Worthington,Amy Nuttall
/m/1068783-georgia,1995,Georgia,25,80.0,7.0,66,NA,Ulu Grosbard,Jennifer Jason Leigh,Mare Winningham,Ted Levine,Max Perlich,John Doe,John C. Reilly
/m/1038009-rush,1999,Rush,28,71.0,6.2,72,NA,Lili Fini Zanuck,Jason Patric,Jennifer Jason Leigh,Sam Elliott,Max Perlich,Gregg Allman,Tony Frank
/m/single_white_female,1992,Single White Female,39,56.0,5.3,44,NA,Barbet Schroeder,Bridget Fonda,Jennifer Jason Leigh,Steven Weber,Peter Friedman,Stephen Tobolowsky,Frances Bay
/m/childstar,2005,Childstar,8,75.0,6.0,41,NA,Don McKellar,Don McKellar,Jennifer Jason Leigh,Mark Rendall,Kristin Adams,Brendan Fehr,Dave Foley
/m/palindromes,2004,Palindromes,116,42.0,5.3,69,476497,Todd Solondz,Ellen Barkin,Jennifer Jason Leigh,Emani Sledge,Valerie Shusterov,Hannah Freiman,Will Denton
/m/the_moment_2013,2014,The Moment,8,12.0,1.6,5,NA,Jane Weinstock,Jennifer Jason Leigh,Marianne Jean-Baptiste,Martin Henderson,Alia Shawkat,Meat Loaf,Navid Negahban
/m/hey_arnold_the_movie,2002,Hey Arnold! The Movie,78,29.0,4.6,36,13590494,Tuck Tucker,Spencer Klein,Francesca Marie Smith,Jamil Walker Smith,Jamil Walker Smith,Dan Castellaneta,Tress MacNeille
/m/1007538-flesh_and_blood,2007,Flesh & Blood  (1985),14,79.0,6.0,63,NA,Paul Verhoeven,Rutger Hauer,Jennifer Jason Leigh,Tom Burlinson,Jack Thompson,Susan Tyrrell,Ronald Lacey
/m/jake_squared,2014,Jake Squared,7,14.0,3.6,35,1681,Howard Goldberg,Elias Koteas,Jennifer Jason Leigh,Virginia Madsen,Jane Seymour,Mike Vogel,Kevin Railsback
/m/1009699-hitcher,1986,The Hitcher  (1986),33,61.0,5.8,74,NA,Robert Harmon,C. Thomas Howell,Rutger Hauer,Jennifer Jason Leigh,Jeffrey DeMunn,John M. Jackson,Billy Green Bush
/m/hills_have_eyes,2006,The Hills Have Eyes,137,50.0,5.3,58,41685824,Alexandre Aja,Emilie De Ravin,Aaron Stanford,Dan Byrd,Vinessa Shaw,Kathleen Quinlan,Ted Levine
/m/twilight_zone_the_movie,1983,Twilight Zone: The Movie,34,65.0,5.8,55,NA,"Joe Dante, John Landis, Steven Spielberg",Dan Aykroyd,John Lithgow,Nancy Cartwright,Albert Brooks,Vic Morrow,Kathleen Quinlan
/m/zeus_and_roxanne,1997,Zeus and Roxanne,8,50.0,4.4,42,NA,NA,Steve Guttenberg,Kathleen Quinlan,Arnold Vosloo,Dawn McMillan,Miko Hughes,Majandra Delfino
/m/after_2014,2014,After,12,8.0,3.3,65,NA,Pieter Gaspersz,Kathleen Quinlan,John Doman,Pablo Schreiber,Sabrina Gennarino,Adam Scarimbolo,Diane Neal
/m/my_giant,1998,My Giant,26,19.0,4.8,25,NA,Michael Lehmann,Billy Crystal,Kathleen Quinlan,Gheorghe Muresan,Joanna Pacula,Zane Carney,Rider Strong
/m/made_of_honor,2008,Made of Honor,116,14.0,4.0,55,46012734,Paul Weiland,Patrick Dempsey,Michelle Monaghan,Kevin Mckidd,Kathleen Quinlan,Sydney Pollack,Kadeem Hardison
/m/hair_show,2004,Hair Show,12,17.0,3.8,69,201567,Leslie Small,Mo'Nique,Kellitta Smith,Kellita Smith,Gina Torres,David Ramsey,Taraji P. Henson
/m/think_like_a_man,2012,Think Like a Man,97,54.0,5.5,79,91547205,Tim Story,Michael Ealy,Jerry Ferrara,Meagan Good,Regina Hall,Kevin Hart,Taraji P. Henson
/m/think_like_a_man_too,2014,Think Like A Man Too,80,22.0,4.6,59,NA,Tim Story,Kevin Hart,Gabrielle Union,Adam Brody,Michael Ealy,Jerry Ferrara,Meagan Good
/m/something_new,2006,Something New,108,60.0,6.0,72,11425894,Sanaa Hamri,Sanaa Lathan,Simon Baker,Mike Epps,Donald Faison,Blair Underwood,Wendy Raquel Robinson
/m/peep-world,2011,Peep World,27,22.0,3.6,22,10908,Barry W. Blaustein,Michael C. Hall,Rainn Wilson,Sarah Silverman,Ben Schwartz,Judy Greer,Kate Mara
/m/kevin_hart_laugh_at_my_pain,2011,Kevin Hart: Laugh At My Pain,7,71.0,5.8,84,7705974,"Leslie Small, Kevin Hart",Kevin Hart,Taraji P. Henson,Will Horton,"Will ""Spank"" Horton",Harry Ratchford,Na'im Lynn
/m/not_easily_broken,2009,Not Easily Broken,67,33.0,4.7,67,10572742,Bill Duke,Morris Chestnut,Taraji P. Henson,Kevin Hart,Maeve Quinlan,Wood Harris,Eddie Cibrian
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/m/baby_boy,2001,Baby Boy,92,71.0,6.2,87,27823989,John Singleton,Tyrese Gibson,Taraji P. Henson,Omar Gooding,Tamara LaSeon Bass,A.J. Johnson,Ving Rhames
/m/goosebumps_2015,2015,Goosebumps,148,76.0,6.4,62,76079946,Rob Letterman,Jack Black,Dylan Minnette,Odeya Rush,Amy Ryan,Jillian Bell,Ryan Scott Lee
/m/looking_for_comedy_in_the_muslim_world,2006,Looking for Comedy in the Muslim World,109,42.0,5.4,27,758098,Albert Brooks,Albert Brooks,John Carroll Lynch,Sheetal Sheth,Jon Tenney,Amy Ryan,Emma Lockhart
/m/bob_funk,2009,Bob Funk,12,17.0,3.8,23,NA,Craig Carlisle,Michael Leydon Campbell,Rachael Leigh Cook,Grace Zabriskie,Amy Ryan,Eddie Jemison,Stephen Root
/m/abundant_acreage_available,2017,Abundant Acreage Available,5,80.0,7.0,NA,NA,NA,Amy Ryan,Terry Kinney,Max Gail,Steve Coulter,NA,NA
/m/monster_trucks_2017,2017,Monster Trucks,82,32.0,4.5,52,33243820,Chris Wedge,Lucas Till,Jane Levy,Thomas Lennon,Barry Pepper,Rob Lowe,Danny Glover
/m/mumia_long_distance_revolutionary,2013,Mumia: Long Distance Revolutionary,17,47.0,5.9,89,35806,Stephen Vittoria,Alice Walker,Angela Davis,Cornel West,"Rubin ""Hurricane"" Carter",Ruby Dee,Dick Gregory
/m/jackie_robinson_story,1950,The Jackie Robinson Story  (1950),8,62.0,5.7,53,NA,Alfred E. Green,Jackie Robinson,Ruby Dee,Minor Watson,Louise Beavers,Richard Lane,Harry Shannon
/m/steam,2007,Steam,7,14.0,4.5,36,NA,Kyle Schickner,Ally Sheedy,Kate Siegel,Ruby Dee,Zach Mills,Dick Anthony Williams,Reshma Shetty
/m/no_2,2008,No. 2 (Naming Number Two),11,55.0,5.5,74,NA,Toa Fraser,Ruby Dee,Mia Blake,Rene Naufahu,Miriama McDowell,Taungaroa Emile,NA
/m/cop_and_12,1993,Cop & 1/2,13,15.0,2.8,35,NA,Henry Winkler,Burt Reynolds,Norman D. Golden II,Ruby Dee,Holland Taylor,Ray Sharkey,Sammy Hernandez
/m/love_at_large,1990,Love at Large,7,71.0,5.5,44,NA,Alan Rudolph,Tom Berenger,Elizabeth Perkins,Anne Archer,Kate Capshaw,Ted Levine,Annette O'Toole
/m/semitough,1977,Semi-Tough,8,88.0,6.5,30,NA,Michael Ritchie,Burt Reynolds,Kris Kristofferson,Jill Clayburgh,Robert Preston,Bert Convy,Roger E. Mosley
/m/terminal_man,1974,The Terminal Man,12,58.0,5.3,48,NA,Mike Hodges,George Segal,Joan Hackett,Richard Dysart,Michael C. Gwynne,Jill Clayburgh,Donald Moffat
/m/unmarried_woman,1978,An Unmarried Woman,18,89.0,6.9,73,NA,Paul Mazursky,Jill Clayburgh,Alan Bates,Michael Murphy,Cliff Gorman,Pat Quinn,Kelly Bishop
/m/whispers_in_the_dark,1992,Whispers in the Dark,8,25.0,4.5,35,NA,Christopher Crowe,Annabella Sciorra,Jamey Sheridan,Anthony LaPaglia,Jill Clayburgh,John Leguizamo,Deborah Kara Unger
/m/shy_people,1987,Shy People,9,67.0,6.2,78,NA,Andrey Konchalovskiy,Jill Clayburgh,Barbara Hershey,Martha Plimpton,Merritt Butrick,John Philbin,Don Swayze
/m/buen_dia_ramon,2015,"Good Day, Ramon (Buen día, Ramón) (Guten Tag, Ramon)",6,100.0,7.5,81,NA,Jorge Ramírez Suarez,Kristyan Ferrer,Adriana Barraza,Arcelia Ramirez,Franziska Kruse,Héctor Kotsifakis,Ingeborg Schöner
/m/entrenando_a_mi_papa,2015,Entrenando a mi papá,5,60.0,4.5,NA,NA,Walter Doehner,Adriana Barraza,Gerardo Taracena,NA,NA,NA,NA
/m/henry_poole_is_here,2008,Henry Poole Is Here,98,39.0,5.2,52,1749146,Mark Pellington,Luke Wilson,Radha Mitchell,Adriana Barraza,Cheryl Hines,George Lopez,Morgan Lily
/m/from_prada_to_nada_2011,2011,From Prada to Nada,19,21.0,4.2,41,3016244,Angel Gracia,Alexa PenaVega,Camilla Belle,Adriana Barraza,Wilmer Valderrama,Kuno Becker,April Bowlby
/m/amores_perros,2001,Love's a Bitch (Amores perros),111,92.0,7.8,94,4856342,Alejandro González Iñárritu,Emilio Echeverria,Emilio Echevarría,Gael García Bernal,Goya Toledo,Alvaro Guerrero,Vanessa Bauche
/m/mariachi_gringo,2013,Mariachi Gringo,7,43.0,5.0,69,NA,Tom Gustafson,Shawn Ashmore,Martha Higareda,Adriana Barraza,Fernando Becerril,Kate Burton,Tom Wopat
/m/1034067-switch,1984,Switch  (1991),18,33.0,4.6,45,NA,Blake Edwards,Ellen Barkin,Jimmy Smits,JoBeth Williams,Lorraine Bracco,Perry King,Tony Roberts
/m/get_out,2017,Get Out,280,99.0,8.3,87,175428355,Jordan Peele,Daniel Kaluuya,Allison Williams,Catherine Keener,Bradley Whitford,Caleb Landry Jones,Marcus Henderson
/m/unless,2016,Unless,5,40.0,5.2,NA,NA,Alan Gilsenan,Catherine Keener,Matt Craven,Hannah Gross,Chloe Rose,Abigail Winter,Hanna Schygulla
/m/0878835,2010,Please Give,136,86.0,7.4,64,4033268,Nicole Holofcener,Catherine Keener,Amanda Peet,Oliver Platt,Rebecca Hall,Sarah Steele,Ann Morgan Guilbert
/m/walking_and_talking,1996,Walking and Talking,22,86.0,7.0,70,NA,Nicole Holofcener,Catherine Keener,Anne Heche,Liev Schreiber,Todd Field,Joseph Stravo,Kevin Corrigan
/m/lost_angels_skid_row_is_my_home,2012,Lost Angels,7,100.0,7.2,86,11488,Thomas Napper,Catherine Keener,Kevin Cohen,Orlando Ward,Danny Harris,Emanuel Compito,Albert Lloyd Olson
/m/i_anna_2012,2012,"I, Anna",25,60.0,5.7,50,NA,Barnaby Southcombe,Charlotte Rampling,Gabriel Byrne,Hayley Atwell,Eddie Marsan,Jodhi May,Ralph Brown
/m/charlotte_rampling_the_look,2011,The Look,18,83.0,6.8,54,19812,Angelina Maccarone,Charlotte Rampling,Peter Lindbergh,Paul Auster,Barnaby Southcombe,Juergen Teller,Frederick Seidel
/m/young_and_beautiful_2013,2014,Young & Beautiful,77,73.0,6.7,61,22408,François Ozon,Marine Vacth,Geraldine Pailhas,Frederic Pierrot,Fantin Ravat,Johan Leysen,Charlotte Rampling
/m/wings_of_the_dove,1997,The Wings of the Dove,29,86.0,7.8,78,NA,Iain Softley,Helena Bonham Carter,Linus Roache,Alison Elliott,Charlotte Rampling,Elizabeth McGovern,Michael Gambon
/m/lemming,2006,Lemming,48,71.0,6.7,61,NA,Dominik Moll,Charlotte Gainsbourg,Laurent Lucas,Charlotte Rampling,André Dussollier,Jacques Bonnaffé,Veronique Affholder
/m/1001294-asylum,1972,Asylum  (1972),10,60.0,6.6,48,NA,Roy Ward Baker,Peter Cushing,Barbara Parkins,Britt Ekland,Herbert Lomas,Charlotte Rampling,Patrick Magee
/m/signs_and_wonders,2000,Signs & Wonders,29,66.0,5.9,40,NA,Jonathan Nossiter,Stellan Skarsgard,Charlotte Rampling,Deborah Kara Unger,Dimitris Katalifos,Dimitri Katalifos,Ashley Remy
/m/max-my-love-max-mon-amour,1996,Max My Love (Max mon amour),8,25.0,4.1,55,NA,Nagisa Oshima,Charlotte Rampling,Anthony Higgins,Diana Quick,Christopher Hovik,Milena Vukotic,Victoria Abril
/m/the_mill_and_the_cross,2011,The Mill and the Cross,41,78.0,7.4,63,185261,Lech Majewski,Rutger Hauer,Charlotte Rampling,Michael York,Joanna Litwin,Dorota Lis,Bartosz Capowicz
/m/swimming_pool,2003,Swimming Pool,151,84.0,7.1,67,9942554,François Ozon,Charlotte Rampling,Ludivine Sagnier,Charles Dance,Marc Fayolle,Jean-Marie Lamour,Mireille Mosse
/m/streetdance_3d,2013,StreetDance 3D,23,78.0,6.1,59,NA,"Max Giwa, Dania Pasquini",Nichola Burley,Diversity,George Sampson,Richard Winsor,Ukweli Roach,Kofi Agyemang
/m/night_porter,1974,Night Porter,22,68.0,5.6,70,NA,Liliana Cavani,Dirk Bogarde,Charlotte Rampling,Philippe Leroy,Gabriele Ferzetti,Giuseppe Addobbati,Isa Miranda
/m/1211512-life_during_wartime,2010,Life During Wartime: International Shorts,101,68.0,6.4,48,278821,Todd Solondz,Chris Marquette,Shirley Henderson,Michael Kenneth Williams,Roslyn Ruff,Rosalyn Ruff,Allison Janney
/m/1022504-vanishing_point,1971,Vanishing Point,16,75.0,6.2,82,NA,Richard C. Sarafian,Charlotte Rampling,John Amos,Rita Coolidge,Anthony James,Arthur Malet,Robert Donner
/m/the_blue_black_hussar,2013,The Blueblack Hussar,6,100.0,6.0,NA,NA,Jack Bond,Adam Ant,Charlotte Rampling,NA,NA,NA,NA
/m/1162704-heading_south,2006,Heading South (Vers le sud),83,70.0,6.7,47,NA,Laurent Cantet,Charlotte Rampling,Karen Young,Louise Portal,Menothy Cesar,Lys Ambroise,Jackenson Pierre Olmo Diaz
/m/the-knack-and-how-to-get-it,1965,The Knack ...and How to Get It,9,78.0,6.9,72,NA,Richard Lester,Michael Crawford,Rita Tushingham,Ray Brooks,Donal Donnelly,William Dexter,Charles Dyer
/m/passage_to_mars,2016,Passage to Mars,7,29.0,3.4,86,NA,Jean-Christophe Jeauffre,Zachary Quinto,Charlotte Rampling,Buzz Aldrin,Pascal Lee,Jean-Christophe Jeauffre,John Schutt
/m/the_forbidden_room_2015,2015,The Forbidden Room,59,95.0,8.1,50,34043,"Guy Maddin, Evan Johnson",Roy Dupuis,Clara Furey,Louis Negin,Udo Kier,Gregory Hlady,Mathieu Amalric
/m/1005155-damned,1969,The Damned (La caduta degli dei),11,91.0,7.9,84,NA,Luchino Visconti,Dirk Bogarde,Ingrid Thulin,Helmut Griem,Helmut Berger,Renaud Verley,Umberto Orsini
/m/the_sea_2013,2013,The Sea,19,47.0,5.1,47,NA,Stephen Brown,Bonnie Wright,Charlotte Rampling,Ciarán Hinds,Ciarán Hinds,Natascha McElhone,Rufus Sewell
/m/orca_the_killer_whale,1977,Orca,13,15.0,3.8,33,NA,Michael Anderson,Richard Harris,Charlotte Rampling,Keenan Wynn,Will Sampson,Bo Derek,Robert Carradine
/m/immortal_2004,2004,Immortal (Mamiroo),7,43.0,5.1,53,NA,Enki Bilal,Thomas Kretschmann,Charlotte Rampling,Linda Hardy,Frederic Pierrot,Thomas M. Pollard,Yann Collette
/m/under_the_sand,2001,Under the Sand (Sous le Sable),70,94.0,7.5,83,NA,François Ozon,Charlotte Rampling,Bruno Cremer,Jacques Nolot,Alexandra Stewart,Pierre Vernier,Andree Tainsy
/m/cleanskin,2012,Cleanskin,17,53.0,4.5,65,NA,Hadi Hajaig,Sean Bean,Abhin Galeya,Charlotte Rampling,Peter Polycarpou,Tuppence Middleton,James Fox
/m/chiavi_di_casa,2004,The Keys to the House (Le chiavi di casa),25,80.0,6.9,81,NA,Gianni Amelio,Andrea Rossi,Charlotte Rampling,Kim Rossi Stuart,Alla Faerovich,Pierfrancesco Favino,Manuel Katzy
/m/10011284-skin,2009,Skin,62,85.0,6.8,79,NA,Anthony Fabian,Sophie Okonedo,Alice Krige,Sam Neill,Ben Botha,Hannes Brummer,Graeme Bloch
/m/war_book,2015,War Book,5,80.0,7.5,62,NA,Tom Harper,Sophie Okonedo,Phoebe Fox,Ben Chaplin,Antony Sher,Kerry Fox,NA
/m/go_now,1998,Go Now,10,60.0,6.0,73,NA,Michael Winterbottom,Robert Carlyle,Juliet Aubrey,James Nesbitt,Sean McKenzie,Sophie Okonedo,Berwick Kaler
/m/high_art,1998,High Art,44,73.0,6.8,77,NA,Lisa Cholodenko,Radha Mitchell,Ally Sheedy,Patricia Clarkson,Bill Sage,Tammy Grimes,Anh Duong
/m/wendigo,2002,Wendigo,50,58.0,6.2,30,NA,Larry Fessenden,Patricia Clarkson,Jake Weber,John Speredakos,Christopher Wynkoop,Lloyd E. Oxendine,Brian Delate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
